ABH-0244140,1.429000e+03,1.769000e+03,1.896000e+03,3.051500e+03,2.71300e+03,2.760000e+03
ABH-0244142,1.904000e+03,1.946500e+03,1.600500e+03,3.234500e+03,2.05700e+03,2.339000e+03
ABH-0244143,1.423000e+03,1.887000e+03,8.520000e+02,3.109000e+03,2.77900e+03,2.524000e+03
ABH-0244144,9.300000e+02,1.032000e+03,7.320000e+02,1.389000e+03,1.46600e+03,1.219500e+03
ABH-0244145,1.125000e+03,1.298000e+03,1.126500e+03,1.665500e+03,1.29100e+03,1.394000e+03
ABH-0244146,2.510000e+02,4.230000e+02,3.920000e+02,3.460000e+02,3.51500e+02,3.340000e+02
ABH-0244147,4.675000e+02,8.035000e+02,7.010000e+02,6.295000e+02,6.77500e+02,5.475000e+02
ABH-0244148,3.815000e+03,5.715500e+03,5.500500e+03,1.493800e+04,1.57630e+04,1.769200e+04
ABH-0244149,9.200000e+01,4.090000e+02,1.750000e+02,1.410000e+02,1.63000e+02,1.850000e+02
ABH-0244150,1.500000e+02,2.470000e+02,4.380000e+02,1.480000e+02,1.94000e+02,1.840000e+02
ABH-0244151,5.050000e+02,5.750000e+02,4.710000e+02,6.275000e+02,2.47500e+02,4.540000e+02
ABH-0244152,2.030000e+02,2.095000e+02,2.160000e+02,1.980000e+02,2.12000e+02,2.140000e+02
ABH-0244155,1.052000e+03,1.737000e+03,1.511500e+03,7.960000e+02,1.05500e+03,9.340000e+02
ABH-0244156,2.050000e+02,2.700000e+02,2.380000e+02,1.640000e+02,1.88000e+02,1.880000e+02
ABH-0244157,1.119500e+03,1.726500e+03,1.746000e+03,1.592000e+03,1.64200e+03,1.721000e+03
ABH-0244158,1.044000e+03,1.011500e+03,8.950000e+02,8.030000e+02,1.05750e+03,8.670000e+02
ABH-0244160,1.262500e+03,2.333000e+03,2.064000e+03,2.087000e+03,2.22350e+03,2.238000e+03
ABH-0244164,2.046500e+04,3.224600e+04,3.200600e+04,3.624550e+04,4.78240e+04,4.218300e+04
ABH-0244166,1.194400e+04,1.581100e+04,1.615250e+04,2.989250e+04,3.17795e+04,3.885800e+04
ABH-0244168,3.715000e+02,4.685000e+02,4.095000e+02,8.835000e+02,9.29000e+02,8.610000e+02
ABH-0244170,1.120000e+02,2.475000e+02,1.320000e+02,2.820000e+02,2.77000e+02,3.170000e+02
ABH-0244173,1.600000e+02,2.040000e+02,1.780000e+02,1.770000e+02,1.99000e+02,1.850000e+02
ABH-0244175,4.200000e+02,4.580000e+02,3.340000e+02,8.810000e+02,9.16000e+02,8.875000e+02
ABH-0244179,8.530000e+02,1.366000e+03,1.222000e+03,1.446000e+03,1.62750e+03,1.983500e+03
ABH-0244180,8.250000e+01,1.480000e+02,1.100000e+02,1.045000e+02,1.09000e+02,1.040000e+02
ABH-0244184,7.580000e+02,1.053000e+03,1.124000e+03,1.324000e+03,1.33900e+03,1.518000e+03
ABH-0244186,1.339750e+04,1.820000e+04,2.116900e+04,2.511400e+04,2.44230e+04,2.323350e+04
ABH-0247450,3.394000e+03,4.833500e+03,5.195000e+03,3.814000e+03,3.58800e+03,3.700000e+03
ABH-0247451,1.751500e+03,2.804000e+03,2.351000e+03,1.925500e+03,1.71200e+03,2.012000e+03
ABH-0247452,1.307000e+03,2.038000e+03,1.587500e+03,1.162500e+03,1.28300e+03,1.294000e+03
ABH-0247453,3.730000e+02,8.060000e+02,6.260000e+02,1.030000e+03,1.11400e+03,9.500000e+02
ABH-0247454,4.123000e+03,5.972000e+03,6.599000e+03,4.443500e+03,4.86650e+03,5.034500e+03
ABH-0285131,7.610000e+02,9.660000e+02,7.430000e+02,1.051000e+03,1.12400e+03,9.495000e+02
ABH-0285162,1.973000e+03,2.980500e+03,2.804500e+03,7.637000e+03,8.74050e+03,9.549000e+03
ABH-0285233,5.370000e+02,7.200000e+02,4.640000e+02,8.565000e+02,7.04500e+02,5.860000e+02
ABH-0285234,2.020000e+02,2.670000e+02,1.810000e+02,3.450000e+02,3.34000e+02,2.360000e+02
ABH-0285236,6.460000e+02,7.745000e+02,7.370000e+02,9.610000e+02,1.22100e+03,1.040000e+03
ABR-0077948,4.565000e+02,4.120000e+02,3.070000e+02,5.245000e+02,5.25000e+02,3.700000e+02
ABR-0081722,5.030000e+02,4.205000e+02,2.490000e+02,5.330000e+02,3.95000e+02,4.350000e+02
ABR-0081747,1.064000e+03,1.639000e+03,1.833000e+03,1.094000e+03,1.33600e+03,1.357000e+03
ABR-0081751,7.500000e+01,1.190000e+02,8.700000e+01,9.700000e+01,1.45500e+02,9.250000e+01
ABR-0081753,4.790000e+02,3.490000e+02,3.710000e+02,5.150000e+02,3.61000e+02,3.565000e+02
ABR-0081758,1.985000e+02,2.030000e+02,2.460000e+02,2.110000e+02,1.63500e+02,1.710000e+02
ACA-0244188,3.650000e+02,3.930000e+02,3.140000e+02,5.800000e+02,7.16000e+02,5.095000e+02
ACA-0244189,5.895000e+02,8.065000e+02,7.730000e+02,1.320000e+03,1.44300e+03,1.208500e+03
ACA-0244190,9.720000e+02,1.256000e+03,1.063500e+03,1.545000e+03,1.95550e+03,1.729500e+03
ACA-0244191,2.141000e+03,3.311000e+03,3.617000e+03,4.206000e+03,4.27750e+03,4.819500e+03
ACA-0244192,1.329000e+03,2.102000e+03,1.708000e+03,2.238500e+03,2.44300e+03,2.162000e+03
ACA-0244193,4.139000e+03,3.827500e+03,3.629000e+03,5.985000e+03,5.98050e+03,5.582000e+03
ACA-0244194,7.153000e+03,9.818000e+03,9.769000e+03,1.268350e+04,1.31260e+04,1.149100e+04
ACA-0244195,8.887000e+03,1.472200e+04,1.645800e+04,1.684500e+04,1.78145e+04,1.902000e+04
ACA-0244196,9.698500e+03,1.591600e+04,1.729600e+04,1.823700e+04,1.96340e+04,2.029700e+04
ACA-0244197,9.302000e+03,1.431800e+04,1.833700e+04,1.586700e+04,1.63920e+04,2.094100e+04
ACA-0244198,2.582000e+03,3.796500e+03,4.330000e+03,4.599000e+03,4.58700e+03,4.292000e+03
ACA-0244199,3.083000e+03,4.325500e+03,4.155000e+03,4.313000e+03,5.84000e+03,4.046000e+03
ACA-0244200,1.121000e+03,1.204500e+03,1.105000e+03,1.808000e+03,1.54400e+03,1.416000e+03
ACA-0244201,3.925500e+03,5.689500e+03,5.019000e+03,5.132000e+03,5.77750e+03,5.148000e+03
ACA-0244202,1.839500e+03,2.137000e+03,2.018000e+03,2.382000e+03,2.46750e+03,2.932000e+03
ACA-0244204,9.685000e+02,1.095500e+03,8.140000e+02,1.989000e+03,2.08250e+03,1.773500e+03
ACA-0244205,2.640000e+02,3.260000e+02,2.745000e+02,8.015000e+02,8.06000e+02,7.045000e+02
ACA-0244207,6.500000e+02,1.006000e+03,7.550000e+02,6.570000e+02,6.28500e+02,8.140000e+02
ACA-0244208,8.000000e+01,1.120000e+02,9.450000e+01,8.800000e+01,7.00000e+01,1.290000e+02
ACA-0244209,5.217500e+03,7.690000e+03,9.040000e+03,7.740000e+03,8.23500e+03,9.680000e+03
ACA-0244210,2.753000e+03,4.088000e+03,2.796500e+03,3.470000e+03,2.80000e+03,3.191000e+03
ACA-0244211,8.707000e+03,1.002100e+04,1.122200e+04,5.299000e+03,5.52700e+03,5.494000e+03
ACA-0244212,6.300000e+01,1.100000e+02,9.100000e+01,9.650000e+01,1.02000e+02,1.030000e+02
ACA-0244213,1.384000e+03,1.696000e+03,1.824000e+03,7.770000e+02,8.85000e+02,9.490000e+02
ACA-0244214,1.930000e+02,2.240000e+02,2.070000e+02,9.750000e+01,1.02000e+02,1.010000e+02
ACA-0244215,5.913000e+03,9.052500e+03,8.145000e+03,8.035000e+03,8.63200e+03,7.993000e+03
ACA-0244216,5.672000e+03,9.193000e+03,8.568000e+03,8.193500e+03,9.32700e+03,9.634000e+03
ACA-0244217,2.444500e+03,3.510500e+03,4.593000e+03,4.203000e+03,4.19800e+03,4.952000e+03
ACA-0244222,9.745000e+03,1.377700e+04,1.505150e+04,7.196000e+03,5.67600e+03,6.868000e+03
ACA-0244223,4.050000e+02,4.220000e+02,5.410000e+02,5.720000e+02,5.30000e+02,6.910000e+02
ACA-0244224,2.001500e+03,2.622000e+03,2.270000e+03,3.689500e+03,3.76700e+03,3.051000e+03
ACA-0244225,1.731500e+03,2.512000e+03,2.068000e+03,3.026000e+03,2.06400e+03,2.937000e+03
ACA-0244226,1.370000e+02,2.180000e+02,1.610000e+02,2.750000e+02,2.96500e+02,2.570000e+02
ACA-0244227,1.665000e+03,2.449500e+03,2.233000e+03,3.532000e+03,3.75600e+03,3.779000e+03
ACA-0244228,8.820000e+02,8.220000e+02,6.590000e+02,1.259000e+03,1.34300e+03,9.130000e+02
ACA-0244229,1.164000e+03,1.694000e+03,1.200000e+03,1.600000e+03,1.42700e+03,1.298000e+03
ACA-0244230,4.800000e+02,3.830000e+02,3.070000e+02,4.985000e+02,4.11000e+02,3.150000e+02
ACA-0244231,2.020000e+02,2.680000e+02,1.840000e+02,2.470000e+02,2.44500e+02,1.990000e+02
ACA-0244232,4.960000e+02,8.810000e+02,8.150000e+02,5.865000e+02,7.26500e+02,6.090000e+02
ACA-0244233,8.200000e+01,1.095000e+02,9.550000e+01,9.850000e+01,9.20000e+01,1.200000e+02
ACA-0244234,1.810000e+02,3.355000e+02,2.820000e+02,2.440000e+02,2.89000e+02,2.095000e+02
ACA-0244235,1.625000e+02,2.290000e+02,1.940000e+02,1.610000e+02,1.91500e+02,1.550000e+02
ACA-0244236,5.150000e+02,7.430000e+02,5.960000e+02,5.010000e+02,5.44500e+02,5.070000e+02
ACA-0244237,1.745000e+02,2.055000e+02,1.805000e+02,2.060000e+02,2.12500e+02,2.025000e+02
ACA-0244238,1.109000e+03,1.875000e+03,2.367000e+03,1.019500e+03,1.01100e+03,1.315000e+03
ACA-0244239,1.172000e+03,1.707000e+03,1.862000e+03,1.576500e+03,1.73600e+03,1.828000e+03
ACA-0244240,8.220000e+02,8.320000e+02,8.715000e+02,7.390000e+02,9.07000e+02,8.030000e+02
ACA-0244241,1.717000e+03,2.970000e+03,2.555000e+03,2.611000e+03,2.99700e+03,2.677500e+03
ACA-0244242,1.860700e+04,2.460600e+04,2.567700e+04,3.211850e+04,3.95790e+04,3.449400e+04
ACA-0244243,1.159800e+04,1.357800e+04,1.341750e+04,2.813100e+04,2.82030e+04,3.079800e+04
ACA-0244244,4.490000e+02,6.190000e+02,6.400000e+02,8.840000e+02,1.07000e+03,1.024500e+03
ACA-0244245,1.240000e+02,3.290000e+02,1.600000e+02,3.550000e+02,3.35000e+02,3.750000e+02
ACA-0244246,1.645000e+02,1.820000e+02,1.510000e+02,1.760000e+02,2.08500e+02,1.735000e+02
ACA-0244247,4.010000e+02,3.970000e+02,3.190000e+02,8.665000e+02,8.40000e+02,7.555000e+02
ACA-0244248,8.845000e+02,1.514000e+03,1.306000e+03,1.781500e+03,1.68500e+03,1.997000e+03
ACA-0244249,9.400000e+01,1.400000e+02,1.040000e+02,1.130000e+02,1.62000e+02,1.180000e+02
ACA-0244251,6.920000e+02,8.415000e+02,9.670000e+02,1.225500e+03,1.16100e+03,1.331500e+03
ACA-0244252,1.018750e+04,1.459450e+04,1.533900e+04,1.691100e+04,1.59720e+04,1.530850e+04
ACA-0244253,1.058250e+04,1.644000e+04,2.071900e+04,1.861650e+04,1.89350e+04,1.943300e+04
ACA-0244254,2.730000e+02,3.275000e+02,2.840000e+02,4.130000e+02,4.12000e+02,3.675000e+02
ACA-0244256,3.424000e+03,3.557000e+03,3.258000e+03,3.542500e+03,3.28900e+03,3.576000e+03
ACA-0244257,2.405000e+03,3.578500e+03,3.455500e+03,6.191000e+03,5.70550e+03,6.492000e+03
ACA-0244258,5.687000e+03,7.812000e+03,1.016800e+04,5.400000e+03,7.17300e+03,7.715500e+03
ACA-0244259,8.420000e+02,9.950000e+02,9.500000e+02,1.401500e+03,1.43100e+03,1.754500e+03
ACA-0244260,6.380000e+02,9.810000e+02,1.015000e+03,1.526000e+03,1.48700e+03,2.090000e+03
ACA-0244263,1.525000e+03,2.677000e+03,2.466500e+03,4.491000e+03,4.89400e+03,5.417000e+03
ACA-0244264,1.924000e+03,2.222000e+03,3.646500e+03,3.586500e+03,3.09400e+03,4.187000e+03
ACA-0244267,2.260000e+02,3.250000e+02,2.220000e+02,2.460000e+02,2.94000e+02,2.590000e+02
ACA-0244268,1.900000e+02,2.830000e+02,4.255000e+02,3.520000e+02,3.62000e+02,4.120000e+02
ACA-0244269,1.588000e+03,1.906000e+03,2.258000e+03,2.395000e+03,2.85300e+03,2.884000e+03
ACA-0244270,1.855000e+02,2.780000e+02,1.940000e+02,2.920000e+02,3.70000e+02,6.210000e+02
ACA-0244271,6.005000e+03,8.236000e+03,6.642000e+03,1.209000e+04,1.06670e+04,8.433500e+03
ACA-0244273,3.304000e+03,4.891000e+03,5.013000e+03,3.788500e+03,3.50000e+03,3.762000e+03
ACA-0244274,1.534500e+03,2.426000e+03,1.876000e+03,1.817000e+03,1.24300e+03,1.772500e+03
ACA-0244275,1.321000e+03,2.148000e+03,1.758000e+03,1.201000e+03,1.39000e+03,1.340000e+03
ACA-0285019,1.280000e+02,1.685000e+02,1.750000e+02,2.070000e+02,1.89500e+02,2.650000e+02
ACA-0285081,3.330000e+02,4.450000e+02,4.310000e+02,9.290000e+02,1.03400e+03,1.067000e+03
ACA-0285110,2.892000e+03,3.972500e+03,3.830500e+03,1.315150e+04,1.28960e+04,1.517850e+04
ACA-0285117,9.530000e+02,1.391000e+03,9.975000e+02,1.344500e+03,1.34200e+03,1.883500e+03
b0002,8.671500e+03,1.457500e+04,2.099400e+04,1.680000e+03,1.39150e+03,1.929500e+03
b0003,8.381000e+03,9.951000e+03,1.553550e+04,1.493500e+03,1.30400e+03,1.529500e+03
b0004,3.485500e+03,4.927000e+03,6.520000e+03,9.060000e+02,7.97000e+02,9.055000e+02
b0005,3.212500e+03,4.676500e+03,6.234000e+03,1.540000e+03,1.73450e+03,1.613000e+03
b0006,5.670000e+02,6.785000e+02,4.360000e+02,4.040000e+02,4.71000e+02,3.960000e+02
b0007,1.040000e+02,1.490000e+02,1.330000e+02,8.550000e+01,1.09000e+02,3.725000e+02
b0008,1.814000e+03,1.855500e+03,1.903500e+03,3.567000e+03,2.69200e+03,2.703000e+03
b0009,6.212000e+03,7.261000e+03,9.643000e+03,1.074200e+04,9.85150e+03,9.474500e+03
b0010,1.435500e+03,2.352500e+03,3.112500e+03,3.243000e+03,3.54850e+03,4.792000e+03
b0011,2.480000e+02,3.180000e+02,3.050000e+02,2.320000e+02,2.03000e+02,2.800000e+02
b0013,1.150000e+02,2.650000e+02,3.250000e+02,1.425000e+02,2.28000e+02,1.905000e+02
b0014,1.536700e+04,2.106400e+04,1.592900e+04,7.890000e+03,9.09800e+03,7.359500e+03
b0015,3.039000e+03,3.602000e+03,3.450000e+03,1.842500e+03,2.20200e+03,2.049000e+03
b0018,7.152500e+02,1.061500e+03,1.085500e+03,7.980000e+02,7.95250e+02,8.710000e+02
b0019,5.386000e+03,5.804500e+03,6.671000e+03,3.994000e+03,3.90200e+03,4.344000e+03
b0020,1.885500e+03,2.167500e+03,2.500000e+03,1.517000e+03,1.57400e+03,1.462000e+03
b0021,6.390000e+02,8.430000e+02,8.750000e+02,1.207000e+03,1.10300e+03,1.009500e+03
b0023,1.641600e+04,1.798050e+04,1.580800e+04,3.981800e+04,4.18890e+04,4.071050e+04
b0024,5.055000e+02,5.945000e+02,7.275000e+02,9.770000e+02,7.89500e+02,1.090500e+03
b0025,2.375800e+04,3.516600e+04,3.886800e+04,3.399800e+04,3.58260e+04,3.553650e+04
b0026,4.230000e+03,5.899000e+03,5.940500e+03,5.078000e+03,6.69900e+03,5.857500e+03
b0027,9.156000e+03,1.378350e+04,1.273300e+04,1.651900e+04,1.85045e+04,1.651000e+04
b0028,1.127550e+04,1.700200e+04,1.732700e+04,1.741800e+04,1.93150e+04,2.094600e+04
b0029,9.320000e+02,1.024000e+03,9.300000e+02,1.686500e+03,1.36800e+03,1.312000e+03
b0030,3.190000e+02,4.015000e+02,4.995000e+02,4.370000e+02,5.40000e+02,5.420000e+02
b0031,2.805000e+02,3.560000e+02,3.320000e+02,2.125000e+02,1.83000e+02,4.610000e+02
b0032,1.574300e+04,2.341850e+04,2.503850e+04,4.640000e+02,5.71000e+02,6.190000e+02
b0033,1.067320e+05,1.689730e+05,1.969600e+05,3.679000e+03,3.58000e+03,3.760000e+03
b0034,2.831000e+03,3.355500e+03,3.582000e+03,3.990000e+02,3.62000e+02,3.830000e+02
