GeneID	PPDE	FC
b0812	0.999949314470436	-1.75887110746997
b0813	1	0.416242259140059
b0819	1	0.805846925721469
b0829	1	-1.55198004226601
b0830	1	-1.94702701614238
b0831	1	-1.43128270685593
b0832	1	-1.2039721775327
b0835	1	0.947746412694378
b0836	1	-2.02304408193367
b0837	1	-2.17526196751653
b0839	1	-1.29956858814155
b0842	1	1.47820746614093
b0844	1	-0.849487568911807
b0845	1	-0.647100169064775
b0846	1	-0.650939786991424
b0847	1	0.775399841087088
b0854	1	-1.37765709473039
b0855	1	-1.09247204377135
b0856	0.99999999798117	-1.12912541470009
b0856	0.99999999798117	-1.12912541470009
b0856	0.99999999798117	-1.12912541470009
b0856	0.99999999798117	-1.12912541470009
b0856	0.99999999798117	-1.12912541470009
b0858	1	-0.762797022730618
b0859	1	0.692212569446873
b0860	1	-3.40669442166959
b0861	1	-1.64491022290509
b0862	1	-1.98127070214891
b0863	1	-2.22898462121675
b0864	1	-1.76390450919547
b0865	1	-1.97973210749027
b0870	0.99999999996931	-1.00415010664523
b0871	1	-2.92454746444485
b0875	1	-1.12399197345799
b0880	1	-1.70601144412156
b0887	0.999999908396156	0.385913073312025
b0889	1	-1.18396740228211
b0894	0.999985343608011	0.442527505249029
b0897	1	-3.76022332275986
b0898	1	2.67166019846273
b0899	1	1.1340721793893
b0903	1	-0.793152543897101
b0905	1	0.846275263454252
b0906	1	-1.29243242401054
b0907	1	-1.61613047628359
b0910	1	0.590622619813041
b0911	1	0.560675008192427
b0914	1	0.709697357274485
b0915	1	0.725130823425934
b0926	0.999992498878088	0.498402520599211
b0928	1	-0.867384845020853
b0929	1	-1.67114645945688
b0933	1	-0.93143413534642
b0934	0.991614194047883	-0.831725307702333
b0935	0.995955023691255	-1.44162516884424
b0937	0.995974688991942	-1.12560174639843
b0945	0.999969027308004	-0.704238316433019
b0948	1	0.492258751103004
b0949	1	0.457442052048749
b0964	1	-0.979303370644428
b0965	1	-1.16412348750924
b0967	1	0.819299751249059
b0970	1	-2.08902416519219
b0972	1	-1.04247938151121
b0982	0.999999999957119	0.985546545117776
b0983	0.999999999999196	0.946049500437274
b0985	0.999999911496576	0.952369499697221
b0986	1	1.03848504877673
b0990	1	2.60161818194857
b0999	1	-1.94375026973702
b1000	1	-2.2525644858591
b1002	1	-1.64615961564399
b1003	1	-1.90840786040371
b1012	0.999974471785476	-1.05004490883929
b1020	1	-1.1365377742216
b1029	0.995450791220285	0.607728149039028
b1036	0.999999999997709	0.717712080841464
b1044	1	1.17717838023068
b1051	0.999999999999999	-2.99004434906109
b1056	1	-1.22843451006513
b1057	0.999999999997239	-1.0504617967407
b1062	1	-1.72129033233394
b1063	1	-0.728407266361203
b1064	1	-1.62355804875886
b1065	1	0.931222032702158
b1069	1	0.593698361341741
b1076	0.999983354263314	-0.594841446667401
b1084	1	0.644103147430776
b1086	1	1.04831227310305
b1087	1	-0.703468041045878
b1088	1	0.979792457876577
b1090	1	0.460346502608995
b1091	0.978323845459705	0.558096052983106
b1095	1	0.373614172999478
b1098	1	0.434392067659232
b1101	1	1.35032589742217
b1104	1	-0.612810711632874
b1109	0.999999999999407	1.0831383936902
b1112	1	1.07475084331341
b1113	1	-2.37028060648659
b1116	1	0.544364853692532
b1117	1	0.446527283731786
b1125	1	0.469577185025381
b1128	1	-0.54492006691285
b1131	1	-1.15283470511458
b1136	1	-1.15356248620997
b1186	1	0.534962711830941
b1188	1	-3.21380880911267
b1195	1	-1.98297541473454
b1204	1	0.546554350796237
b1205	0.999999999999967	-0.840866648576488
b1206	1	1.37167096185969
b1210	1	0.600862757998027
b1212	0.999999999999999	0.668033092720294
b1214	1	0.747508742823392
b1216	1	-0.753257744640011
b1217	1	-2.17188845639394
b1235	1	-1.05607544037714
b1241	1	-1.0459437142464
b1242	1	0.836993086448428
b1246	1	0.494013999543687
b1251	1	-1.11313712544644
b1251	1	-1.11313712544644
b1251	1	-1.11313712544644
b1251	1	-1.11313712544644
b1251	1	-1.11313712544644
b1251	1	-1.11313712544644
b1251	1	-1.11313712544644
b1251	1	-1.11313712544644
b1253	1	0.966983368047077
b1254	1	0.405436128724894
b1258	0.999999913128706	-3.61262995480673
b1259	0.999999999989144	-3.90595551329101
b1259	0.999999999989144	-3.90595551329101
b1260	0.983636001996259	-1.38602790929408
b1261	0.999759900280034	-1.3684291348085
b1262	0.997181892333834	-1.38718721273143
b1263	0.996713958910771	-2.12271412223299
b1264	0.999999984915494	-3.42287988772872
b1269	0.99999996508686	0.840388043574612
b1275	0.999212520571265	-1.50867741471276
b1287	0.999999999733012	-3.33674086023401
b1298	0.995695768934613	-2.68662307275296
b1299	0.999462815576524	-1.26690425905133
b1300	1	-2.65535974005555
b1301	1	-2.60485349183853
b1302	1	-2.47133458220073
b1304	0.999999303611742	-0.997443871766778
b1337	0.999632218800278	-1.74432266765626
b1338	0.999999902647786	-2.68803048380192
b1341	0.999999978756152	-1.95376411854317
b1376	1	-1.3669014054415
b1406	0.999307562341412	-2.31457487340167
b1408	0.999999999568841	0.656430330372415
b1414	0.999999999999999	-0.863108962539946
b1415	0.999999978503759	-2.21744534505142
b1416	1	-2.76342334822679
b1417	1	-2.76342334822679
b1422	1	-1.2358303441997
b1423	1	-1.73788065086628
b1428	1	-1.25145310386935
b1431	1	-1.75721224441635
b1440	1	-1.5592965539874
b1441	1	-1.51676472314873
b1442	1	-1.37066071737282
b1443	1	-1.75561583571387
b1444	1	-1.14271555266526
b1449	1	-1.97246586360082
b1450	1	-1.73929478310346
b1461	1	-1.05118185932486
b1466	1	-2.36820758293122
b1467	1	-2.40341458810399
b1468	1	-2.21486712839872
b1469	1	-2.36223537887061
b1477	1	-1.02621607868885
b1477	1	-1.02621607868885
b1478	1	-1.73111004587164
b1481	0.999999999998923	-3.06168986969041
b1482	1	-2.59387078777375
b1484	1	-0.841096710621065
b1486	1	-1.02623163151526
b1487	1	-1.53998736490399
b1488	1	-2.05191882363153
b1490	1	-1.75341912740615
b1491	0.999999999999136	-0.680314917878184
b1492	1	-2.90112036014114
b1493	1	-2.88201100692287
b1511	0.999999999700879	-1.09182017640093
b1512	1	-2.37876917846761
b1513	1	-2.49089987803427
b1514	1	-1.97508095512012
b1515	1	-2.12956567239938
b1516	1	-2.68594051841659
b1517	1	-3.20923329760747
b1518	0.999999999999852	-2.20818974019911
b1519	1	-0.854079899965277
b1520	1	0.612348993240163
b1523	1	0.833195122108863
b1524	1	0.759609402192655
b1528	1	1.259694188107
b1531	0.999999999999998	0.477748000835225
b1535	1	0.662407117741056
b1536	1	-2.02534888621884
b1537	1	-1.0623820753191
b1539	1	-1.25322203986018
b1582	0.999998119738843	0.768206597055033
b1585	0.999999999999996	-0.393221186576829
b1586	1	-1.95738865390756
b1597	1	6.49078451086439
b1602	0.99999978981109	-0.899841058942398
b1603	0.999999999999986	-1.0379202762525
b1611	1	-1.39632359042972
b1612	1	-1.40612496709349
b1619	1	-1.57227670478091
b1623	1	1.03030129126212
b1626	1	0.566244614223877
b1627	1	0.70538171563106
b1628	1	0.815878244349281
b1629	0.999999993268667	0.78618598878422
b1630	1	0.846569082001942
b1632	1	0.756085791783334
b1633	1	0.743489172516363
b1634	1	2.07373616102768
b1635	1	-0.864327334393399
b1644	1	1.15822261586376
b1644	1	1.15822261586376
b1644	1	1.15822261586376
b1644	1	1.15822261586376
b1644	1	1.15822261586376
b1645	1	0.588448819295934
b1646	1	-1.57101511228579
b1649	1	-0.943819683541041
b1660	1	2.67723720724512
b1661	1	-1.48106057571865
b1664	0.990390610771265	-0.917100057296845
b1678	1	-0.567610377494128
b1679	1	-0.847821497372107
b1680	1	-0.920426379009316
b1681	1	-1.23958870814937
b1682	1	-1.32091984865137
b1683	1	-1.56218015961289
b1684	0.999989173569496	-1.77179553632692
b1684	0.999989173569496	-1.77179553632692
b1684	0.999989173569496	-1.77179553632692
b1684	0.999989173569496	-1.77179553632692
b1684	0.999989173569496	-1.77179553632692
b1693	1	-1.08410390563787
b1702	1	-1.08913421084494
b1703	1	-0.826912090261621
b1711	0.99985856062231	0.429405002069329
b1714	1	0.615124826600139
b1716	1	0.707191807284205
b1717	1	0.688367518489899
b1722	1	3.00020880892004
b1723	1	-1.8074781182491
b1724	1	-1.64799642634118
b1725	1	-1.24216654191619
b1729	1	-2.93202861644803
b1732	1	-2.73321421926503
b1738	0.999999999999952	-0.506697418592559
b1739	1	-2.83353575023539
b1740	1	-1.28501650948078
b1743	1	-1.96616293107102
b1743	1	-1.96616293107102
b1743	1	-1.96616293107102
b1743	1	-1.96616293107102
b1743	1	-1.96616293107102
b1761	1	-1.25699001154037
b1772	0.999999999996845	-0.821348857425914
b1773	1	-1.23982488643629
b1774	1	-1.44696934160547
b1775	1	-1.21876195939408
b1776	1	-1.25904407715186
b1777	0.999984055071692	-1.0733365798183
b1778	0.999999986255755	-1.00628104003019
b1779	1	-0.788148374756326
b1780	0.999999999999431	-0.848259350426592
b1783	1	-2.65984528077404
b1784	1	-2.69114946717895
b1786	1	1.34616417655035
b1789	1	0.800905973074935
b1795	1	-1.17044884772473
b1796	1	0.595938017329725
b1798	1	1.17258835687638
b1800	0.999239390887677	-1.71618971918331
b1801	0.999999960181891	-0.760278762516233
b1802	1	-0.726177250952122
b1804	1	0.81650351250971
b1805	1	0.975464244088878
b1807	0.99999992257461	0.684869758363464
b1814	1	1.08979755493518
b1817	1	-2.02757679949703
b1818	1	-1.73892559954926
b1819	1	-1.64595653616886
b1820	1	-0.937818655597976
b1821	1	0.78914991993164
b1823	1	-1.41587277783361
b1828	1	1.28126483587389
b1829	1	-0.986225702282595
b1835	1	0.549873647577943
b1836	1	-2.54544602121666
b1838	1	-1.2554292089445
b1846	1	-0.79753823008137
b1849	1	-2.46328246352993
b1851	1	1.44625996428692
b1854	1	-0.86587376353205
b1867	0.999999999988588	0.625131067967791
b1868	1	0.588629074646007
b1870	0.999999996762427	0.476757659666063
b1871	1	0.65725275439071
b1877	1	1.41006717639371
b1882	0.997621807573895	-1.22492938117048
b1887	0.998187356154514	-1.06288159226778
b1891	1	-2.15116977901502
b1892	1	-2.26784079028667
b1895	1	-1.46295218067573
b1896	1	-2.04799985980268
b1897	1	-2.64742984925258
b1905	0.999999999999973	0.63852278113207
b1907	1	1.63744469417718
b1915	1	1.11074231356249
b1917	0.999999999999873	-1.42304895879319
b1918	1	-1.39588536932432
b1920	1	-3.17645026805153
b1921	0.999999999999285	-0.838992082654399
b1927	1	-2.18406884394056
b1929	0.999999986500842	0.591578671538833
b1931	1	-0.930763634755967
b1953	1	-0.988059472120064
b1955	1	-1.60723180428418
b1959	1	0.406674767459444
b1967	1	-1.32746101844657
b1974	0.999999999999994	-0.3751203452479
b1982	1	-0.978935116248513
b1987	0.999999998746567	-1.99107375375269
b1990	1	-0.652550003654335
b2009	0.999924603789387	0.561988544625887
b2010	1	1.8782837347965
b2014	0.999999999999986	0.610179124964121
b2019	1	-1.03817009836712
b2020	0.999999999988396	-1.06561742487196
b2021	1	-1.05338055614272
b2022	1	-1.07569858077934
b2023	1	-1.009600036143
b2024	0.999999999774043	-0.824958332077387
b2025	0.999999999999997	-0.911345968852582
b2026	1	-0.657929835436619
b2054	1	0.66791666003547
b2055	1	0.505332507367534
b2056	0.999999999996818	0.428642675680373
b2061	0.999997392548106	0.534701258354175
b2066	1	0.825364545231147
b2069	1	1.56968043710324
b2086	1	-2.09594591371587
b2097	1	-3.43182411866913
b2103	1	0.595212722561855
b2119	1	0.930755350411551
b2126	1	-0.940065220501783
b2129	1	-1.37871701762056
b2130	0.999999999849838	-1.46784903606416
b2131	1	-1.93739721792518
b2134	1	0.543997426997021
b2135	1	-1.38361315300147
b2142	0.981648306927613	0.455346546424362
b2148	0.999984305981897	-1.28353060535763
b2149	1	-2.14739587643291
b2150	1	-2.63356739630159
b2151	0.999999985083381	-0.809069088997521
b2153	0.97862134753922	-1.00072430563985
b2157	0.999999686751798	0.633623347424166
b2170	1	1.25316516788326
b2172	1	-0.791832599430103
b2175	1	0.72930165622599
b2176	1	0.868411267473993
b2182	1	0.691971447096989
b2183	1	0.603040660429697
b2184	1	0.597672260774659
b2187	1	0.50106671634822
b2210	1	1.14766885880318
b2214	1	1.27672093408033
b2239	1	-1.96061104863342
b2240	1	-3.25034481335183
b2241	1	-1.8476069812559
b2242	1	-1.73114765335829
b2243	1	-0.962274618653825
b2250	1	1.21869036614752
b2265	1	-0.921181304833653
b2266	1	-3.15272189869746
b2267	0.999999999999959	-1.38261610251314
b2276	0.999118318275578	0.624161520779824
b2277	0.99999999999997	0.387626197996367
b2289	1	0.732640207055085
b2294	1	-0.670060450904386
b2296	1	1.09532713341792
b2297	0.999999999999993	0.833806197701766
b2301	1	-1.78049121249812
b2302	1	-2.05933779719585
b2306	1	-1.60771211351192
b2307	1	-1.53952294100031
b2308	1	-1.62723608497186
b2309	1	-1.9165131004925
b2310	1	-1.55139201440695
b2312	1	-2.58139090670107
b2313	1	-2.00334302414195
b2325	1	0.507560605950594
b2379	1	-0.92904375139583
b2390	0.996117874127688	-1.17061684562691
b2393	1	-1.30601326471327
b2414	1	-3.72004953374676
b2421	1	-2.77378584998123
b2422	1	-4.11387847837437
b2423	1	-3.65080052991147
b2424	1	-4.03665858927134
b2425	1	-4.42350953219959
b2426	0.999999999676993	-1.18530661263806
b2438	1	-0.966296781783494
b2439	1	-0.75980017732886
b2440	0.999994188526414	-0.647350622472355
b2441	1	-1.12443660018296
b2451	0.988237070889	-0.647327811953984
b2463	1	-1.16410710358745
b2464	1	-2.87623011045314
b2465	1	-2.64625869322763
b2471	1	0.941881276967299
b2475	1	-0.855196973904137
b2476	1	-2.91774551577098
b2479	1	-0.829179491061855
b2494	1	-0.78427469755279
b2497	0.999997988853151	-1.42986637676992
b2498	0.999999995049618	-1.07518185997042
b2499	1	-3.15240414425728
b2500	1	-2.54650013602575
b2510	1	0.567201279522701
b2511	1	0.789118442750706
b2515	1	0.581597947426277
b2517	1	0.927644526143045
b2521	1	-0.683739571059703
b2532	1	0.818474031996285
b2533	1	0.957530118436857
b2534	1	1.08140644691516
b2543	1	-2.50544834351456
b2551	1	-1.81282550544654
b2557	1	-2.64496358552112
b2559	1	0.799492928746407
b2561	1	0.810214894042065
b2562	1	1.06589216964167
b2565	1	0.567383377477861
b2566	1	0.571068719690713
b2569	1	0.540648836984621
b2574	1	-2.18678424049939
b2576	1	0.626821352528921
b2583	1	0.795346244785757
b2587	0.999999999999999	0.359571919373461
b2592	1	-0.641333699763105
b2593	0.999999976453662	0.554276353271955
b2597	1	-2.34029484256583
b2602	1	-1.25007671623782
b2606	1	0.829191272462875
b2614	1	-0.770072763228611
b2659	1	-3.0317873856991
b2660	0.999999999999965	-2.33135301360277
b2661	1	-2.42547875525575
b2662	0.999999998128609	-2.50393316703584
b2663	1	-1.92907622153018
b2664	1	-0.735776744550695
b2665	1	-2.63793779824041
b2666	1	-2.58444965487534
b2669	0.999999999404965	0.448293123110334
b2670	1	1.87948555555894
b2672	0.999999995144541	-2.93903154821204
b2679	1	-0.977234936180241
b2684	1	1.82659076666885
b2685	1	1.99241132482678
b2686	1	1.50833260707087
b2687	1	-1.22679909243345
b2698	1	0.611768161670844
b2704	1	-1.9559443426404
b2705	1	-1.62482601533096
b2706	1	-1.28382589657047
b2731	1	-0.985059589258593
b2742	0.999999999999998	-0.682710159115523
b2750	1	-4.13596120869756
b2751	1	-4.61815239506462
b2752	1	-5.42794064481753
b2762	1	-4.85297234094048
b2763	1	-4.85959237410524
b2764	1	-4.98479017479593
b2765	1	1.05860553919573
b2766	1	1.15564762023944
b2777	1	0.78630474172709
b2779	1	-0.651525000750312
b2806	0.999999990882654	0.377423292654231
b2809	1	-1.85535643963152
b2810	0.999945378143078	0.460096882523374
b2812	1	0.838390246059446
b2817	1	0.731095693097759
b2818	0.999999999999899	-1.99658889392658
b2825	0.999672777999375	0.387549503686328
b2826	0.999999999999998	0.5375118911005
b2833	1	-1.04767732181055
b2838	1	-2.51916769666393
b2844	1	-1.02546530609043
b2844	1	-1.02546530609043
b2844	1	-1.02546530609043
b2844	1	-1.02546530609043
b2844	1	-1.02546530609043
b2845	1	3.04943242767262
b2863	0.999990953412911	0.363774513262367
b2890	1	0.64557245189623
b2892	0.999999061474946	0.64877097948318
b2903	1	-2.47162008852523
b2904	1	-2.75818479943311
b2905	1	-2.58699765710101
b2913	0.999999999968547	-1.93010484360274
b2914	1	-1.05785786990017
b2922	1	-1.48672524046691
b2924	1	-1.29605325328198
b2925	1	-1.06260071468135
b2926	0.99956991419856	-0.624283859160773
b2936	0.999998943673096	-0.389793906845275
b2942	0.999999999255189	-2.13153724501633
b2945	0.999999999999998	0.962349694432833
b2964	1	-0.985107439437616
b2989	1	-1.41968927092537
b2995	0.999998844448902	0.442398036639407
b2996	0.999999999999886	0.692892163098044
b2997	1	0.754212732929105
b3000	0.999999999999996	-2.03468037202859
b3001	1	-0.651424030538123
b3003	1	-2.93389840417389
b3008	0.9999999943802	-1.732462039426
b3012	0.999999999999773	-2.42230351376233
b3015	1	0.829573917685036
b3016	1	0.829573917685036
b3017	0.999999955085832	0.492024549142058
b3037	1	-1.00729709939057
b3049	1	-1.91203654125096
b3065	1	0.716117822971798
b3066	1	0.949460282390077
b3073	1	-2.77014387140539
b3084	1	0.721981034371187
b3087	1	-0.922199896298051
b3088	1	-1.44374301752218
b3089	1	-1.62147114238132
b3095	1	-1.07282288411934
b3096	1	-1.14296558841487
b3097	1	-2.57613212630235
b3098	1	-2.83361215906486
b3099	1	-2.78702284919805
b3100	1	-2.68435422860009
b3101	1	-1.92328445662877
b3102	1	-1.69899177117774
b3103	0.999999999999981	-1.51337905130813
b3151	0.999999999999991	0.702189081943804
b3152	0.999999935888132	-0.542184271329629
b3153	0.999999999996518	-1.91636150238848
b3160	1	-1.17332257162873
b3161	1	-1.58485985821316
b3162	1	1.52370989331553
b3163	1	1.03033224576833
b3164	1	0.415409219781083
b3165	1	0.819155215220113
b3166	1	0.944501295737505
b3167	1	0.799077761329639
b3168	1	0.809359297786462
b3169	1	0.699440517300336
b3172	1	-3.21566660854409
b3175	1	0.83565240110794
b3180	0.9999999920371	0.375635031931122
b3183	1	1.22978574883089
b3184	1	1.41630316587717
b3185	1	0.68313874254949
b3186	1	0.676285798172455
b3209	1	-0.824162424488886
b3210	1	-0.604919119765757
b3212	1	-2.01787684494921
b3213	1	-2.13739422771539
b3222	1	-1.10678650058226
b3223	0.999861538852091	-0.995206742672072
b3225	1	-1.26624395933078
b3234	1	-0.916061524876347
b3236	1	-1.31999301580582
b3237	1	-0.673912793895724
b3238	1	3.64493493483403
b3238	1	3.64493493483403
b3238	1	3.64493493483403
b3238	1	3.64493493483403
b3238	1	3.64493493483403
b3240	1	2.24856038082221
b3241	1	2.33818854368734
b3242	1	2.03438749328642
b3250	1	0.54561202810228
b3256	1	0.552060632521333
b3257	1	0.547102862621539
b3260	1	1.65328546244454
b3261	1	1.53554356039257
b3262	1	0.929919389790954
b3267	1	1.37584657818755
b3279	0.999999999999987	-0.799707775493292
b3289	1	0.479567745116019
b3290	1	0.443920627252541
b3294	1	1.06499054358004
b3295	1	1.00271656093969
b3296	1	0.961030642701843
b3297	1	0.911518448530176
b3298	1	0.876861486076648
b3300	1	1.0105813616569
b3304	1	0.909793991294215
b3311	1	0.997960972051981
b3312	1	0.926872248942599
b3357	1	-1.51555116323821
b3358	1	-1.39032385015964
b3359	0.999998412648397	-2.46132253305407
b3359	0.999998412648397	-2.46132253305407
b3359	0.999998412648397	-2.46132253305407
b3359	0.999998412648397	-2.46132253305407
b3359	0.999998412648397	-2.46132253305407
b3361	1	-2.04292957393876
b3362	1	-1.57927250776668
b3363	1	-1.50377232700949
b3369	1	1.28718297416144
b3390	1	0.670361488877926
b3396	0.999999604632024	0.539522730644145
b3403	1	-1.00530138881628
b3404	1	0.74905370311831
b3405	0.999999999999991	0.645942342726084
b3408	1	1.10767147821841
b3409	1	1.0300471844168
b3410	1	0.953742651588417
b3416	0.998828659376494	-0.762421211074529
b3417	1	-1.93863400542325
b3418	1	-1.83805620605979
b3426	1	-3.66984790098331
b3428	1	-1.52355041988601
b3429	1	-1.60940924317253
b3430	1	-1.63954758302199
b3431	1	-1.45512346609702
b3432	1	-1.49855034113066
b3433	1	-0.699804392334742
b3434	1	0.357238372539066
b3447	1	-2.75760134181637
b3448	0.999999999430897	-1.40130000913346
b3449	0.999999999999768	-1.16222198243425
b3450	0.999999999999782	-2.41385400972936
b3451	1	-2.59874670426804
b3452	1	-2.72767453025268
b3453	1	-3.03934878220671
b3454	1	-2.42085133556169
b3455	1	-2.69841679330304
b3456	1	-2.25177622314888
b3457	1	-2.3379631094497
b3458	1	-2.79238410879848
b3459	1	-0.591312070689811
b3460	1	-3.30488437853639
b3468	1	-1.03606973662675
b3471	1	0.808366079861374
b3476	1	0.649671899950031
b3491	0.999999996363159	-1.80485895703967
b3492	1	1.03942918822937
b3493	1	0.378439813956823
b3494	1	-1.34483575388745
b3495	1	-1.65834840864287
b3496	1	-0.701391087717889
b3498	1	-1.0142660025794
b3506	1	-1.65519942327656
b3507	1	-1.42450158288216
b3509	0.999999999999988	-2.67391589085223
b3510	1	-2.98221567700983
b3511	0.999978685612813	-1.67564414119099
b3512	0.999999999944853	-1.56482672867223
b3513	1	-1.62603656874187
b3514	1	-1.40445890201071
b3515	1	-2.27712788511499
b3516	1	-1.31582056724949
b3517	1	-2.97704313168521
b3519	1	-1.92753478967413
b3521	1	-0.900816503375797
b3522	1	-1.94149822232217
b3523	1	-2.91951203802322
b3524	1	-2.15078712465914
b3528	0.999999999130617	-0.8705109043744
b3535	1	-0.707381354217983
