GeneID	PPDE	FC
b0513	0.9947525730921960018804384162649512290954590	-1.7330328061
b0522	0.9950608829810100308677078828623052686452866	-2.3688424953
b0523	0.9972575809173910288407682855904567986726761	-2.2163225287
b0543	0.9743471446302950367268636000517290085554123	 0.7654510750
b0567	0.9988410991680509720680447571794502437114716	 1.0046879733
b0568	0.9998490451743009543861262500286102294921875	 1.8758481063
b0569	0.9999383181576410040136693169188220053911209	 2.3046069190
b0570	0.9740573231306369761384189587261062115430832	-0.6919026253
b0573	0.9983859447000520415116397998644970357418060	 0.8601014495
b0574	0.9962455526580049625096080490038730204105377	-3.8505347881
b0575	0.9991348383785050302208219363819807767868042	-1.5974617214
b0576	0.9950130556044419760652885997842531651258469	 0.7372645471
b0581	0.9885044442443280399146487980033271014690399	-1.2294394108
b0592	0.9698053331450829928073176233738195151090622	-0.8899260909
b0598	0.9977709462006689733470921055413782596588135	-1.8295869116
b0599	0.9947590406121900041824801519396714866161346	-1.4027330875
b0600	0.9950926353167910409780461122863925993442535	-2.5861139026
b0625	0.9868379048744739812093484943034127354621887	-0.9321557717
b0628	0.9627886535920999744320170066202990710735321	 0.5367727947
b0634	0.9728960932871819622391740267630666494369507	 0.6572309885
b0635	0.9917632027755830526061231466883327811956406	 0.6987261765
b0636	0.9993199673531080184929464849119540303945541	 0.9183030942
b0637	0.9954244762602559859487882931716740131378174	 0.8890584804
b0643	0.9978400257804509454473418372799642384052277	-1.8911329759
b0645	0.9677597924685910069086958174011670053005219	 0.4152931970
b0652	0.9836535630400280449947558736312203109264374	-1.0126670730
b0653	0.9813786542537570323219142665038816630840302	-0.7445757838
b0654	0.9769685170877500102193380371318198740482330	-1.3772447648
b0655	0.9970420286538369536444292862142901867628098	-1.9106601196
b0657	0.9995623991884819981024179469386581331491470	 0.9950984093
b0658	0.9940798149025299457193227681273128837347031	 0.8167730038
b0661	0.9889364297089330291257169847085606306791306	 0.6674269964
b0685	0.9949264422910819583023567247437313199043274	 0.8541039365
b0707	0.9938866897130640420954250657814554870128632	-1.6345033950
b0708	0.9862584836711020264132798729406204074621201	-1.0336930806
b0710	0.9529691666271720151826229994185268878936768	-0.8170568915
b0711	0.9568483467407199460907918364682700484991074	-0.8306144699
b0721	0.9979585429523559758635542493721004575490952	-2.7256543993
b0722	0.9985747007803199570830088305228855460882187	-2.7804150397
b0723	0.9990655486672529450586921484500635415315628	-2.4865282807
b0724	0.9990252409151899604111690678109880536794662	-2.3331459813
b0726	0.9979802915231850146682290869648568332195282	-2.5252715881
b0727	0.9960570744998770154055023340333718806505203	-2.5370520146
b0728	0.9990262581310249689892089008935727179050446	-2.4696373250
b0729	0.9960203695554069591722168297565076500177383	-2.1951105513
b0733	0.9788371884957299817742182312940713018178940	 1.1026849430
b0734	0.9830635174877440096707914563012309372425079	 0.8154707110
b0736	0.9988873702014550159944406004797201603651047	 0.8779958385
b0737	0.9674419130927169874212268041446805000305176	 0.6723766389
b0738	0.9962868813081959817878896501497365534305573	 0.8766130819
b0739	0.9560659762588610277589395991526544094085693	 0.5922566110
b0742	0.9741268824304050166773549790377728641033173	 0.5413443216
b0750	0.9990682944405759879913375698379240930080414	-2.2292616397
b0751	0.9983568042784809470902018802007660269737244	-1.8181349846
b0753	0.9979300281355419910411796990956645458936691	-2.4196983683
b0754	0.9688649068864190194716456971946172416210175	-0.7443211361
b0755	0.9577880207997090389326899639854673296213150	-0.7152185259
b0756	0.9770525185420709801675798189535271376371384	-0.5841924771
b0757	0.9773617445710800488711811340181156992912292	-0.9118951204
b0759	0.9585114116915149917730332163046114146709442	-0.5899532996
b0767	0.9991049045790629801189197678468190133571625	-2.1578139378
b0772	0.9876507960229260474349644027824979275465012	 0.6490978271
b0773	0.9780629591894860475065343052847310900688171	-1.3385673655
b0774	0.9991522352537669515726292956969700753688812	-3.0800478399
b0775	0.9957319017656469650745520993950776755809784	-4.3848331851
b0776	0.9969076537788740255408015400462318211793900	-3.3827440546
b0777	0.9983867669858720317321854054171126335859299	-3.4828049629
b0778	0.9989896460387569510075422840600367635488510	-1.7598168756
b0781	0.9757547188734390086750636328360997140407562	-0.8015207103
b0782	0.9925063921857499860124107726733200252056122	-1.1488080434
b0783	0.9837506850000270475220531807281076908111572	-1.2758163919
b0785	0.9841781892479389837191661172255408018827438	-1.3019554770
b0789	0.9977118833568120459531769483874086290597916	-1.8704517378
b0790	0.9975743380134080018351028229517396539449692	-2.3205550285
b0791	0.9878464659183709972722908787545748054981232	-0.9731053333
b0794	0.9987269563342819900242375297239050269126892	-1.7120038292
b0795	0.9968624862752939463916845852509140968322754	-2.7767467324
b0796	0.9971136355784180338446276437025517225265503	-2.4288775160
b0797	0.9912890773657480059100066682731267064809799	 0.9594377347
b0803	0.9895019003364819987211831175955012440681458	-0.9699697308
b0807	0.9505367131471690322896961333754006773233414	 0.4342855466
b0808	0.9721110352213989669323268572043161839246750	-0.9154964507
b0812	0.9911470045615929924665010730677749961614609	-1.7696956825
b0813	0.9552132420299519477424610158777795732021332	 0.5226776854
b0819	0.9894649826532040393090028373990207910537720	 0.7880877429
b0829	0.9967356220645210429509575078554917126893997	-1.4675380132
b0830	0.9852288858657229919657538630417548120021820	-1.9741632835
b0831	0.9940960475250100181199286453193053603172302	-1.3404227488
b0832	0.9939306304338899611394708699663169682025909	-1.2696267745
b0835	0.9987476666624780508030312375922221690416336	 1.0454376287
b0836	0.9961242133892499461822467310412321239709854	-1.9867306202
b0837	0.9961374964276999977030868649308104068040848	-2.4194333022
b0839	0.9878990650002900109072356826800387352705002	-1.0873194495
b0842	0.9993392290931070176540629290684591978788376	 1.2553322487
b0844	0.9945632120564780187521591869881376624107361	-0.9679486162
b0845	0.9529099964224719832017740372975822538137436	-0.5339358960
b0846	0.9754761821010089484218497091205790638923645	-0.8185083629
b0847	0.9964772521590820053560833002848085016012192	 0.8540171668
b0854	0.9842891960306859866491890898032579571008682	-1.3855662941
b0855	0.9748909784112039789150117030658293515443802	-1.0218474957
b0856	0.9679724396452219492559265745512675493955612	-1.0153849829
b0856	0.9679724396452219492559265745512675493955612	-1.0153849829
b0856	0.9679724396452219492559265745512675493955612	-1.0153849829
b0856	0.9679724396452219492559265745512675493955612	-1.0153849829
b0856	0.9679724396452219492559265745512675493955612	-1.0153849829
b0858	0.9713769877706890376600767922354862093925476	-0.8589286815
b0859	0.9773753309829560365074030414689332246780396	 0.6947938464
b0860	0.9971210656040609965344856391311623156070709	-3.5967936187
b0861	0.9967862305209199691446997348975855857133865	-1.5100623957
b0862	0.9983996239189000254654615673644002526998520	-1.8398349370
b0863	0.9943238580748100519102194994047749787569046	-2.0225259701
b0864	0.9927748918799690347469777407241053879261017	-1.8814553909
b0865	0.9778772760246310369325328792911022901535034	-1.1269183282
b0870	0.9604085952512689816629176675633061677217484	-0.9547679506
b0871	0.9989762827876009776417731700348667800426483	-2.3939669594
b0875	0.9780129757483390084971119904366787523031235	-0.9220192180
b0880	0.9972492860689029514631442907557357102632523	-1.9931117505
b0887	0.9921998592896259516749069007346406579017639	 0.6751254757
b0889	0.9553275306717780024357011825486551970243454	-0.5467018522
b0894	0.9822924079755690485171726322732865810394287	 0.6527181906
b0897	0.9945391762577110439380589923530351370573044	-3.0702722250
b0898	0.9999159428621190448538413875212427228689194	 2.1336128451
b0899	0.9825793822593750226346287490741815418004990	 0.5960560564
b0903	0.9674377522722360511764350121666211634874344	-0.7341204877
b0905	0.9995582562199489817800213131704367697238922	 0.9877341614
b0906	0.9885140305773100211084170041431207209825516	-0.7860999565
b0907	0.9964771634000959554811061025247909128665924	-1.4436666879
b0910	0.9787150732970749666961296497902367264032364	 0.4985651505
b0911	0.9730811631735130085019136458868160843849182	 0.5524630708
b0914	0.9967970015369970182561587535019498318433762	 1.0032647138
b0915	0.9732688785240789508534930973837617784738541	 0.5838173974
b0926	0.9593016592440589684898100131249520927667618	 0.5228415890
b0928	0.9910676030241379885765695689769927412271500	-1.0862297078
b0929	0.9973813561672949523639886137971188873052597	-1.6015521604
b0933	0.9951953949041779656781159246747847646474838	-1.1617274412
b0934	0.9663219336544960347268329314829315990209579	-0.6642899618
b0935	0.9944113335565260003434673308220226317644119	-1.1409294243
b0937	0.9958089787807650195006203830416779965162277	-1.1092885467
b0945	0.9785247364439799699908917318680323660373688	-1.0761431458
b0948	0.9928908121654399510092048330989200621843338	 0.7946629852
b0949	0.9676756045176150289321981290413532406091690	 0.5779374527
b0964	0.9599758422436830418433828526758588850498199	-1.0272829675
b0965	0.9793455322600489454387684418179560452699661	-0.8273937309
b0967	0.9989547721766309784641180158359929919242859	 1.0932043747
b0970	0.9992094355982189535225757026637438684701920	-1.8304252947
b0972	0.9845278630984289902627892843156587332487106	-0.7802610533
b0982	0.9997558818534979518943828225019387900829315	 1.2563193336
b0983	0.9990779982453570351452754039200954139232635	 1.2363356095
b0985	0.9968085365754300042340219079051166772842407	 1.1306947865
b0986	0.9952079751439399935009078035363927483558655	 0.9894438312
b0990	0.9997760774380269888084171725495252758264542	 2.1190351469
b0999	0.9970677426466689752260208479128777980804443	-1.6866275511
b1000	0.9873302881898069482957680520485155284404755	-2.2466272664
b1002	0.9976789107138299694810257278732024133205414	-1.5877656971
b1003	0.9876115802398329757139094908779952675104141	-1.3910072205
b1012	0.9803664309827749834269638995465356856584549	-0.8363849074
b1020	0.9971937239891399684665884706191718578338623	-1.1152409399
b1029	0.9761515863592049591090926696779206395149231	 0.5295911755
b1036	0.9885313708460480297546268957376014441251755	 0.7109109666
b1044	0.9994911709324210136173860519193112850189209	 1.2412358190
b1051	0.9949580775344729621778583350533153861761093	-2.8221179012
b1056	0.9874167269235250010694926459109410643577576	-1.7609302257
b1057	0.9799047281816930521358699479606002569198608	-0.8499245643
b1062	0.9946395279642920028706498669635038822889328	-1.6630042051
b1063	0.9568530708276999918737715233874041587114334	-0.6750119685
b1064	0.9940259718320989534845466550905257463455200	-1.5228956797
b1065	0.9780762588538970403462258218496572226285934	 0.6597275946
b1069	0.9900911864508730175771233916748315095901489	 0.6513322562
b1076	0.9545350421034499710515319748083129525184631	-0.5912998429
b1084	0.9848583482726499527259989008598495274782181	 0.6243075775
b1086	0.9863369108423220010806176105688791722059250	 0.9174124157
b1087	0.9969693548859279719209780523669905960559845	-1.1873380354
b1088	0.9935512771686370037116375897312536835670471	 0.6955945123
b1090	0.9811553306921869666012980815139599144458771	 0.5854669107
b1091	0.9812295167175529853054172235715668648481369	 0.6283991267
b1095	0.9970169612118620072749308747006580233573914	 0.8815928116
b1098	0.9713100781882240131182015829836018383502960	 0.5310160804
b1101	0.9936726766622619999580479088763240724802017	 0.8601683635
b1104	0.9560884503320670191328645159956067800521851	-0.6545423463
b1109	0.9977337761209109645577086666889954358339310	 1.3135386839
b1112	0.9988484898655589638849505718098953366279602	 1.0964711366
b1113	0.9976934293575939749487702101760078221559525	-2.7465347602
b1116	0.9982020666795849983543575945077463984489441	 0.8344939832
b1117	0.9978396616597450252683643157070036977529526	 0.9302809469
b1125	0.9641859602446010146792332307086326181888580	 0.5041450721
b1128	0.9781684373696899470473908877465873956680298	-0.7629892123
b1131	0.9823820633101360000338786448992323130369186	-1.2003889293
b1136	0.9955344882855730048731857095845043659210205	-1.0671336292
b1186	0.9906982631309879661074546675081364810466766	 0.7567929365
b1188	0.9968482964849959548914171136857476085424423	-3.1540914672
b1195	0.9981808315803100128960068104788661003112793	-1.6694206170
b1204	0.9919572399886219526976560700859408825635910	 0.6395575729
b1205	0.9921173770246399792327451905293855816125870	-1.1679983965
b1206	0.9999593046023169673475194940692745149135590	 1.6181962277
b1210	0.9899237689380240290404344705166295170783997	 0.7253740209
b1212	0.9991489202468569752468852129823062568902969	 1.0154285506
b1214	0.9791810022593300244508895957551430910825729	 0.5621222137
b1216	0.9590685059785539756660455168457701802253723	-0.7481047811
b1217	0.9916278594339179575101184127561282366514206	-1.9861276379
b1235	0.9554175946225860194260803837096318602561951	-0.6979742213
b1241	0.9743160685483589489308542397338896989822388	-0.9082959952
b1242	0.9910328878186900336544340461841784417629242	 0.7200151257
b1246	0.9707410099883999610170803862274624407291412	 0.5110322674
b1251	0.9712916123283450442471576025127433240413666	-0.7760468475
b1251	0.9712916123283450442471576025127433240413666	-0.7760468475
b1251	0.9712916123283450442471576025127433240413666	-0.7760468475
b1251	0.9712916123283450442471576025127433240413666	-0.7760468475
b1251	0.9712916123283450442471576025127433240413666	-0.7760468475
b1251	0.9712916123283450442471576025127433240413666	-0.7760468475
b1251	0.9712916123283450442471576025127433240413666	-0.7760468475
b1251	0.9712916123283450442471576025127433240413666	-0.7760468475
b1253	0.9986188408027959484414282087527681142091751	 0.9227967891
b1254	0.9980788804625849719442953755788039416074753	 0.8275682090
b1258	0.9716708943136339593493744359875563532114029	-3.7066065812
b1259	0.9739589607893319733733505927375517785549164	-2.9887465230
b1259	0.9739589607893319733733505927375517785549164	-2.9887465230
b1260	0.9669415997683850072519362583989277482032776	-0.5766634490
b1261	0.9892911026074789893058891721011605113744736	-1.3395094773
b1262	0.9880172978510199932600244210334494709968567	-1.2577234841
b1263	0.9972667807809469930901968837133608758449554	-1.9191803660
b1264	0.9819602702410500372209867236961144953966141	-1.5081858946
b1269	0.9927501011581859602372901463240850716829300	 0.8433844045
b1275	0.9668360938054090247817384806694462895393372	-0.8497600062
b1287	0.9943544656089590150216395159077364951372147	-1.8110445294
b1298	0.9709898565253509694628064607968553900718689	-3.2366861508
b1299	0.9723000816804370227686149519286118447780609	-1.4543261227
b1300	0.9535846501043320211365994509833399206399918	-3.2088387275
b1301	0.9719507903368620471695749074569903314113617	-1.9972166709
b1302	0.9754224239342239588523852944490499794483185	-2.7637300612
b1304	0.9795066604526829756593997444724664092063904	-1.1432450926
b1337	0.9984579165675619982778243866050615906715393	-2.8103698591
b1338	0.9931051051565259468745239246345590800046921	-2.3243079209
b1341	0.9847429242927240311544778705865610390901566	-1.7474163694
b1376	0.9994365234279389831328899163054302334785461	-2.8710268081
b1406	0.9939963808058629446406939678126946091651917	-2.0347664769
b1408	0.9913759516990630071830992164905183017253876	 0.6400979595
b1414	0.9730478751880570209564780270738992840051651	-0.6654711193
b1415	0.9987023507941570343859893910121172666549683	-1.3721930699
b1416	0.9921662842617979816139950344222597777843475	-1.9045767764
b1417	0.9971864037970590288750827312469482421875000	-2.5792952685
b1422	0.9852227510748630123771363287232816219329834	-1.0129887819
b1423	0.9984250793728509654201275225204881280660629	-1.7512125158
b1428	0.9652438134357970156429473718162626028060913	-0.7956984735
b1431	0.9528376563203320159800568944774568080902100	-0.6379399869
b1440	0.9968040449609250064355592257925309240818024	-1.2908559680
b1441	0.9945305337448619997786636304226703941822052	-1.2599486282
b1442	0.9903896237937119817473785587935708463191986	-1.4190333024
b1443	0.9915951579709380014904240852047223597764969	-1.1636030598
b1444	0.9951529997404939820171421160921454429626465	-2.4583585052
b1449	0.9839028819713909745914293125679250806570053	-0.8291609546
b1450	0.9933353920138370263259730563731864094734192	-2.0715310021
b1461	0.9843434998781760425501374811574351042509079	-0.7246801476
b1466	0.9964581912835299704056524205952882766723633	-1.6372346919
b1467	0.9921648093145010172122510994086042046546936	-1.3171791730
b1468	0.9981187486974110179005492682335898280143738	-2.2733255610
b1469	0.9839654173695829841861382192291785031557083	-0.9622918735
b1477	0.9870586590428700457522381839226000010967255	-0.9099549134
b1477	0.9870586590428700457522381839226000010967255	-0.9099549134
b1478	0.9983436149141790005856478273926768451929092	-1.9299774041
b1481	0.9969844911874869985979330522241070866584778	-2.7312295374
b1482	0.9985575099478479765835459147638175636529922	-2.5859480641
b1484	0.9538678706906249527008867516997270286083221	-0.6951060450
b1486	0.9602650454262969814678285729314666241407394	-0.6345128762
b1487	0.9959306332573010234199273327249102294445038	-1.2793837523
b1488	0.9991860412860049667216344460030086338520050	-2.3693413274
b1490	0.9977087780428810503963177325204014778137207	-1.7114737133
b1491	0.9867081131865139687064925055892672389745712	-1.3661237875
b1492	0.9964559521735529834529643267160281538963318	-2.6754425338
b1493	0.9997329091941820067290791484992951154708862	-2.9928715161
b1511	0.9905737931963429776516250058193691074848175	-0.9218588069
b1512	0.9980740679434160211869198064960073679685593	-1.2794735344
b1513	0.9918293411195949760283951945893932133913040	-2.8639428750
b1514	0.9990903770519630189284043808584101498126984	-1.5656840643
b1515	0.9986580587181650425776524571119807660579681	-1.9950241999
b1516	0.9975944382265230503392672289919573813676834	-2.8503473727
b1517	0.9978671927478850456338932417565956711769104	-2.1822539034
b1518	0.9995414806322430179008620143576990813016891	-2.0534385969
b1519	0.9952781602141319572396582771034445613622665	-1.9773851726
b1520	0.9792090283618289925371414028631988912820816	 0.6052077293
b1523	0.9970049071518549688164512190269306302070618	 0.7435941905
b1524	0.9950151180029399577975368629267904907464981	 0.9396944434
b1528	0.9995972620165080035903315547329839318990707	 1.4893060795
b1531	0.9619536777946400274430516219581477344036102	 0.4622893532
b1535	0.9760595401696320339013368538871873170137405	 0.5409852434
b1536	0.9698750333196920481171332539815921336412430	-0.7805824265
b1537	0.9895704657951820415462407254381105303764343	-1.1132348075
b1539	0.9761365382917179811528285426902584731578827	-0.7034314390
b1582	0.9729841707428500408028071433363948017358780	 0.5397051343
b1585	0.9810414676351110196961258225201163440942764	-0.9892812606
b1586	0.9872642292657090035135070138494484126567841	-1.0159422872
b1597	0.9999640952873269927891897168592549860477448	 6.3338514609
b1602	0.9598297712888449462198536821233574301004410	-0.9545318005
b1603	0.9846270876191050014369920972967520356178284	-1.0574732712
b1611	0.9923229318489850125928342094994150102138519	-1.4956813747
b1612	0.9739811098447169745995211087574716657400131	-0.8976343668
b1619	0.9952263699118729656234449976182077080011368	-1.5671123466
b1623	0.9996796248095860537574708359898068010807037	 1.3678053492
b1626	0.9559051975937890022194665107235778123140335	 0.6416510278
b1627	0.9952905829307630014568530896212905645370483	 0.7081100532
b1628	0.9929446134615640406906322823488153517246246	 0.8073976253
b1629	0.9985169170094390089786884345812723040580750	 1.0224151429
b1630	0.9897031304328499645706074261397588998079300	 0.7154026791
b1632	0.9789620599409359913423145371780265122652054	 0.6090082285
b1633	0.9995109579113750086776235548313707113265991	 1.2388908570
b1634	0.9999792635376559823967568263469729572534561	 2.1701545848
b1635	0.9518689950965499857460372368223033845424652	-1.0925099456
b1644	0.9994266979000460127124938480847049504518509	 1.0459963532
b1644	0.9994266979000460127124938480847049504518509	 1.0459963532
b1644	0.9994266979000460127124938480847049504518509	 1.0459963532
b1644	0.9994266979000460127124938480847049504518509	 1.0459963532
b1644	0.9994266979000460127124938480847049504518509	 1.0459963532
b1645	0.9981808947268779874661959183868020772933960	 0.8785030863
b1646	0.9835905113678019562328813663043547421693802	-2.0248510386
b1649	0.9787234250495080445375606359448283910751343	 0.5492510376
b1660	0.9997765387042439888531930591852869838476181	 2.3311037314
b1661	0.9928137011807740552882250995025970041751862	-1.5039590606
b1664	0.9905337312993319764942157235054764896631241	-0.8656640199
b1678	0.9871661065579929728031061131332535296678543	-1.1054454296
b1679	0.9747099922425690454730329292942769825458527	-0.7738136352
b1680	0.9908368463296820527475006201711948961019516	-1.3393879928
b1681	0.9903332797496460226938097548554651439189911	-1.3323381496
b1682	0.9967659180387039574711138811835553497076035	-1.3703669691
b1683	0.9962504760906899514694146091642323881387711	-1.4676249662
b1684	0.9851729736245540269834464197629131376743317	-1.8171529173
b1684	0.9851729736245540269834464197629131376743317	-1.8171529173
b1684	0.9851729736245540269834464197629131376743317	-1.8171529173
b1684	0.9851729736245540269834464197629131376743317	-1.8171529173
b1684	0.9851729736245540269834464197629131376743317	-1.8171529173
b1693	0.9931287250850360237564018461853265762329102	-1.0438082958
b1702	0.9827324563798089940291902166791260242462158	-0.9448708818
b1703	0.9777867721090209851553254338796250522136688	-0.6855247455
b1711	0.9834178094804649772342486357956659048795700	 0.6443211618
b1714	0.9777872771909209559382247789471875876188278	 0.6289419204
b1716	0.9901203595800950330030332224851008504629135	 0.5433131154
b1717	0.9708926918460749622141747749992646276950836	 0.5165339224
b1722	0.9998584555609659751951312500750645995140076	 3.4373035595
b1723	0.9931077112753470270689604149083606898784637	-2.0836355077
b1724	0.9957287193525959922979495786421466618776321	-1.5589294862
b1725	0.9905362201978530345414242219703737646341324	-1.8401962447
b1729	0.9952746091546389450854803726542741060256958	-3.0584463686
b1732	0.9906129814048100223899950833583716303110123	-3.5946346792
b1738	0.9522763560603260124537428055191412568092346	-0.6106526577
b1739	0.9946753134569670251607931277249008417129517	-2.8737988907
b1740	0.9841614270240519601884443545714020729064941	-0.9221032896
b1743	0.9942472035490279580471906228922307491302490	-1.8549546063
b1743	0.9942472035490279580471906228922307491302490	-1.8549546063
b1743	0.9942472035490279580471906228922307491302490	-1.8549546063
b1743	0.9942472035490279580471906228922307491302490	-1.8549546063
b1743	0.9942472035490279580471906228922307491302490	-1.8549546063
b1761	0.9871008842585620168819104947033338248729706	-1.4690179432
b1772	0.9819185201538229712525662762345746159553528	-0.9187802990
b1773	0.9877936885232899699715858332638163119554520	-0.9848412945
b1774	0.9960727054839030314425940559885930269956589	-1.2061226823
b1775	0.9941730202687220074864171692752279341220856	-1.2102218947
b1776	0.9933744997134400511740182082576211541891098	-1.7356897871
b1777	0.9860531186171980211341292488214094191789627	-0.9438154053
b1778	0.9872891732265259845391369708522688597440720	-0.8792071901
